unique_work_order_no,create_date_raw,equipment_asset_no,datetime_open_raw,datetime_closed_raw,vendor_id,vendor_name,clean_work_order_key,maintenance_vehicle_key,maintenance_vendor_key,clean_labor_cost,clean_parts_cost,clean_commercial_cost,clean_total_cost,clean_record_status,alteryx_processed_at,source_table,source_record_id,asset_no,vehicle_id,clean_vehicle_key,clean_vendor_key
WO-2026-003542,2024-12-14 21:10:00,10201,2024-12-16 15:10:00,2024-12-21 18:10:00,"",Industrial Equipment Repair,WO-2026-003542,10201,"",46.94,2118.34,883.76,3049.04,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2026-003542,10201,VH-10201,VH-10201,INDUSTRIAL EQUIPMENT REPAIR
WO-2024-003312,2024-04-13 23:30:00,10284,04/15/2024 03:30,2024-04-19 18:30:00,V2007,Apex Maintenance Group,WO-2024-003312,10284,V2007,319.87,1012.69,640.72,1973.28,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2024-003312,10284,VH-10284,VH-10284,V2007
WO-2026-003437,01/26/2024 07:10,10284,2024-01-28 00:10:00,2024-02-01 23:10:00,V2006,Superior Body Shop,WO-2026-003437,10284,V2006,958.88,561.90,0.00,1520.78,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2026-003437,10284,VH-10284,VH-10284,V2006
WO-2026-002606,2025-06-10 22:00:00,10284,2025-06-11 00:00:00,2025-06-15 00:00:00,V2014,Precision Hydraulics,WO-2026-002606,10284,V2014,2452.17,1473.12,675.30,4600.59,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2026-002606,10284,VH-10284,VH-10284,V2014
WO-2024-001380,2024-07-11 15:20:00,10284,2024-07-13 03:20:00,2024-07-19 09:20:00,V2002,Quick Fuel Partners,WO-2024-001380,10284,V2002,895.21,476.20,0.00,1371.41,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2024-001380,10284,VH-10284,VH-10284,V2002
WO-2025-001312,2024-05-10 11:20:00,10284,2024-05-11 02:20:00,2024-05-16 20:20:00,V2038,Urban Fleet Maintenance,WO-2025-001312,10284,V2038,1529.08,885.62,0.00,2414.70,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2025-001312,10284,VH-10284,VH-10284,V2038
WO-2025-002011,2025-09-16 23:45:00,10284,2025-09-17 18:45:00,2025-09-25 00:45:00,V2066,Reliable Truck Service,WO-2025-002011,10284,V2066,1004.54,617.80,94.24,1716.58,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2025-002011,10284,VH-10284,VH-10284,V2066
WO-2024-002349,01/19/2026 04:10,10284,2026-01-19 21:10:00,2026-01-21 20:10:00,V2014,BlueLine Fuel,WO-2024-002349,10284,V2014,2187.80,909.38,703.90,3801.08,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2024-002349,10284,VH-10284,VH-10284,V2014
WO-2025-001366,2025-12-23 04:45:00,10284,2025-12-24 19:45:00,2025-12-27 19:45:00,V2048,Northside Fleet Repair,WO-2025-001366,10284,V2048,1970.09,2061.41,392.09,4423.59,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2025-001366,10284,VH-10284,VH-10284,V2048
WO-2026-003818,2024-06-10 05:05:00,10284,2024-06-10 17:05:00,2024-06-17 00:05:00,V9499,Apex Maintenance Group,WO-2026-003818,10284,V9499,569.84,1472.11,101.48,2143.43,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2026-003818,10284,VH-10284,VH-10284,V9499
WO-2025-001879,2025-03-04 05:30:00,10284,2025-03-05 11:30:00,2025-03-14 09:30:00,V2023,Budget Auto Care,WO-2025-001879,10284,V2023,1795.29,1952.21,871.33,4618.83,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2025-001879,10284,VH-10284,VH-10284,V2023
WO-2024-003168,2024-08-08 22:30:00,10284,2024-08-09 07:30:00,2024-08-13 05:30:00,V2055,Allied Mechanics,WO-2024-003168,10284,V2055,2426.82,675.79,0.00,3102.61,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2024-003168,10284,VH-10284,VH-10284,V2055
WO-2025-002713,06/01/2024 17:20,10384,2024-06-03 04:20:00,06/07/2024 07:20,V2068,Premier Collision Center,WO-2025-002713,10384,V2068,410.66,314.33,0.00,724.99,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2025-002713,10384,VH-10384,VH-10384,V2068
WO-2025-001456,2024-11-05 20:15:00,10384,2024-11-07 16:15:00,2024-11-11 17:15:00,V2052,FastLane PM Services,WO-2025-001456,10384,V2052,1932.06,1854.16,0.00,3786.22,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2025-001456,10384,VH-10384,VH-10384,V2052
WO-2025-000454,2024-09-07 07:20:00,10384,2024-09-08 15:20:00,2024-09-10 06:20:00,"",FastLane PM Services,WO-2025-000454,10384,"",1007.34,405.18,0.00,1412.52,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2025-000454,10384,VH-10384,VH-10384,FASTLANE PM SERVICES
WO-2025-002389,2026-04-25 20:30:00,10384,2026-04-25 22:30:00,2026-04-30 04:30:00,V2020,Metro Fuel Svc,WO-2025-002389,10384,V2020,2043.88,956.86,0.00,3000.74,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2025-002389,10384,VH-10384,VH-10384,V2020
WO-2024-002946,2025-09-16 02:05:00,10384,2025-09-17 21:05:00,2025-09-24 04:05:00,V2031,Universal Fleet Solutions,WO-2024-002946,10384,V2031,1675.04,1277.16,0.00,2952.20,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2024-002946,10384,VH-10384,VH-10384,V2031
WO-2025-003373,03/02/2024 08:45,10384,2024-03-03 15:45:00,2024-03-11 00:45:00,"",Quick Fuel Prtnrs,WO-2025-003373,10384,"",444.77,905.11,0.00,1349.88,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2025-003373,10384,VH-10384,VH-10384,QUICK FUEL PRTNRS
WO-2026-000059,2025-06-25 04:30:00,10384,2025-06-25 04:30:00,2025-07-02 15:30:00,V9360,GreenCharge,WO-2026-000059,10384,V9360,376.76,720.96,0.00,1097.72,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2026-000059,10384,VH-10384,VH-10384,V9360
WO-2024-000789,2026-03-30 11:20:00,10324,2026-03-31 22:20:00,2026-04-03 20:20:00,V2006,Superior Body Shop,WO-2024-000789,10324,V2006,776.22,726.99,681.89,2185.10,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2024-000789,10324,VH-10324,VH-10324,V2006
WO-2026-002561,2024-08-19 13:20:00,10324,2024-08-20 10:20:00,2024-08-25 10:20:00,V2010,Quick Fuel Partners,WO-2026-002561,10324,V2010,3486.37,1692.54,0.00,5178.91,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2026-002561,10324,VH-10324,VH-10324,V2010
WO-2026-000014,2025-06-22 13:30:00,10324,2025-06-23 03:30:00,2025-06-26 02:30:00,V2034,Premier Collision Center,WO-2026-000014,10324,V2034,1386.37,1651.51,0.00,3037.88,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2026-000014,10324,VH-10324,VH-10324,V2034
WO-2025-001591,2025-10-15 21:15:00,10324,2025-10-17 21:15:00,2025-10-25 17:15:00,V2014,Unknown Vendor,WO-2025-001591,10324,V2014,1538.13,74.77,0.00,1612.90,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2025-001591,10324,VH-10324,VH-10324,V2014
WO-2025-001363,2025-02-28 11:30:00,10324,2025-03-01 06:30:00,2025-03-08 14:30:00,V2031,Universal Fleet Solutions,WO-2025-001363,10324,V2031,884.24,1570.44,0.00,2454.68,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2025-001363,10324,VH-10324,VH-10324,V2031
WO-2026-000203,2025-02-13 14:20:00,10324,2025-02-14 21:20:00,2025-02-17 08:20:00,V2025,CITYWIDE TIRE,WO-2026-000203,10324,V2025,412.79,558.29,263.78,1234.86,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2026-000203,10324,VH-10324,VH-10324,V2025
WO-2026-001334,2025-02-26 22:10:00,10154,2025-02-28 06:10:00,2025-03-04 07:10:00,"",Interstate Repair Depot,WO-2026-001334,10154,"",3943.37,1913.16,1068.99,6925.52,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2026-001334,10154,VH-10154,VH-10154,INTERSTATE REPAIR DEPOT
WO-2026-000596,2024-09-13 06:10:00,10154,2024-09-13 18:10:00,09/21/2024 20:10,V2069,FleetPro Service Center,WO-2026-000596,10154,V2069,396.55,1414.93,69.70,1881.18,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2026-000596,10154,VH-10154,VH-10154,V2069
WO-2024-000540,2025-06-10 04:20:00,10154,2025-06-10 18:20:00,2025-06-14 15:20:00,V2026,Reliable Truck Service,WO-2024-000540,10154,V2026,975.41,100.89,0.00,1076.30,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2024-000540,10154,VH-10154,VH-10154,V2026
WO-2026-000245,2024-08-03 08:30:00,10154,2024-08-04 06:30:00,2024-08-09 19:30:00,V2057,City Wide Tire and Brake,WO-2026-000245,10154,V2057,460.38,521.49,582.61,1564.48,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2026-000245,10154,VH-10154,VH-10154,V2057
WO-2025-001669,2026-02-16 05:20:00,10154,2026-02-16 12:20:00,02/21/2026 07:20,V2010,Quick Fuel Partners,WO-2025-001669,10154,V2010,225.46,978.20,600.93,1804.59,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2025-001669,10154,VH-10154,VH-10154,V2010
WO-2025-003157,2025-04-01 10:20:00,10154,2025-04-01 19:20:00,2025-04-11 09:20:00,V2051,Central Parts Warehouse,WO-2025-003157,10154,V2051,1611.65,2302.54,0.00,3914.19,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2025-003157,10154,VH-10154,VH-10154,V2051
WO-2024-003675,2025-01-20 18:15:00,10154,2025-01-21 01:15:00,2025-01-28 06:15:00,V2012,"",WO-2024-003675,10154,V2012,1638.95,2311.15,0.00,3950.10,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2024-003675,10154,VH-10154,VH-10154,V2012
WO-2026-001274,01/27/2025 22:30,10154,2025-01-28 14:30:00,2025-01-30 10:30:00,V2037,Central Parts Warehouse,WO-2026-001274,10154,V2037,604.65,2032.58,955.15,3592.38,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2026-001274,10154,VH-10154,VH-10154,V2037
WO-2024-000663,2024-08-13 08:20:00,10064,2024-08-14 19:20:00,2024-08-18 05:20:00,V9936,City Wide Tire and Brake,WO-2024-000663,10064,V9936,1159.39,218.70,0.00,1378.09,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2024-000663,10064,VH-10064,VH-10064,V9936
WO-2026-003557,2025-01-14 23:15:00,10064,2025-01-15 04:15:00,2025-01-19 21:15:00,V2049,Precision Hydraulics,WO-2026-003557,10064,V2049,442.14,1619.92,40.87,2102.93,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2026-003557,10064,VH-10064,VH-10064,V2049
WO-2026-003740,2025-07-10 23:20:00,10064,2025-07-11 14:20:00,2025-07-14 08:20:00,V2025,CITYWIDE TIRE,WO-2026-003740,10064,V2025,155.37,1659.70,94.53,1909.60,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2026-003740,10064,VH-10064,VH-10064,V2025
WO-2025-000979,2026-02-09 17:15:00,10064,2026-02-10 23:15:00,2026-02-16 20:15:00,V2027,"",WO-2025-000979,10064,V2027,1493.06,1794.86,809.96,4097.88,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2025-000979,10064,VH-10064,VH-10064,V2027
WO-2025-001549,2025-03-24 18:45:00,10064,2025-03-24 22:45:00,2025-03-29 09:45:00,V2027,QuickFuel,WO-2025-001549,10064,V2027,854.73,1512.05,0.00,2366.78,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2025-001549,10064,VH-10064,VH-10064,V2027
WO-2026-000122,2026-04-10 04:20:00,10064,2026-04-11 04:20:00,2026-04-17 21:20:00,V2062,Apex Maintenance Group,WO-2026-000122,10064,V2062,507.87,804.32,585.96,1898.15,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2026-000122,10064,VH-10064,VH-10064,V2062
WO-2024-001482,2026-02-06 14:00:00,10064,02/07/2026 14:00,2026-02-09 20:00:00,V2008,Reliable Truck Service,WO-2024-001482,10064,V2008,748.82,439.93,1060.12,2248.87,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2024-001482,10064,VH-10064,VH-10064,V2008
WO-2025-001459,2024-01-10 17:20:00,10003,2024-01-10 17:20:00,2024-01-11 18:20:00,V2066,Reliable Truck Service,WO-2025-001459,10003,V2066,1544.65,1676.48,902.52,4123.65,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2025-001459,10003,VH-10003,VH-10003,V2066
WO-2025-001582,2024-01-01 02:45:00,10003,2024-01-01 21:45:00,2024-01-09 17:45:00,V2023,Budget Auto Care,WO-2025-001582,10003,V2023,1112.58,597.91,452.30,2162.79,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2025-001582,10003,VH-10003,VH-10003,V2023
WO-2026-002615,2024-06-17 08:10:00,10003,2024-06-18 18:10:00,2024-06-22 23:10:00,V2007,Apex Maintenance Group,WO-2026-002615,10003,V2007,44.44,1039.11,955.32,2038.87,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2026-002615,10003,VH-10003,VH-10003,V2007
WO-2026-003425,2025-02-07 20:30:00,10003,2025-02-08 20:30:00,2025-02-16 10:30:00,V2042,Urban Fleet Maintenance,WO-2026-003425,10003,V2042,1015.61,1490.96,517.21,3023.78,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2026-003425,10003,VH-10003,VH-10003,V2042
WO-2026-003035,2025-05-31 00:10:00,10003,05/31/2025 04:10,2025-06-05 18:10:00,"",Universal Fleet Solutions,WO-2026-003035,10003,"",1624.77,1006.42,371.07,3002.26,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2026-003035,10003,VH-10003,VH-10003,UNIVERSAL FLEET SOLUTIONS
WO-2025-002725,2024-06-07 21:05:00,10003,2024-06-08 18:05:00,2024-06-10 18:05:00,V2009,"Joe's Automotive LLC",WO-2025-002725,10003,V2009,412.07,2339.95,0.00,2752.02,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2025-002725,10003,VH-10003,VH-10003,V2009
WO-2026-000671,2025-10-04 14:20:00,10003,2025-10-05 14:20:00,2025-10-08 12:20:00,"",Quick Fuel Partners,WO-2026-000671,10003,"",887.70,507.19,0.00,1394.89,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2026-000671,10003,VH-10003,VH-10003,QUICK FUEL PARTNERS
WO-2025-003136,2026-04-06 14:30:00,10003,2026-04-07 02:30:00,2026-04-12 20:30:00,"",Universal Fleet Solutions,WO-2025-003136,10003,"",702.83,919.91,0.00,1622.74,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2025-003136,10003,VH-10003,VH-10003,UNIVERSAL FLEET SOLUTIONS
WO-2026-003275,2026-03-19 13:00:00,10003,2026-03-21 04:00:00,2026-03-26 08:00:00,V2014,BlueLine Fuel,WO-2026-003275,10003,V2014,2181.45,1686.88,263.07,4131.40,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2026-003275,10003,VH-10003,VH-10003,V2014
WO-2024-003171,2024-11-16 04:15:00,10018,11/17/2024 06:15,2024-11-20 16:15:00,V2032,Unknown Vendor,WO-2024-003171,10018,V2032,2929.94,551.04,0.00,3480.98,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2024-003171,10018,VH-10018,VH-10018,V2032
WO-2024-001392,2024-03-19 14:30:00,10018,2024-03-20 06:30:00,03/27/2024 01:30,V2014,BlueLine Fuel,WO-2024-001392,10018,V2014,2341.73,229.81,0.00,2571.54,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2024-001392,10018,VH-10018,VH-10018,V2014
WO-2026-002471,2025-06-04 17:30:00,10018,2025-06-05 09:30:00,2025-06-09 12:30:00,V2032,Reliable Truck Service,WO-2026-002471,10018,V2032,2336.80,1905.64,0.00,4242.44,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2026-002471,10018,VH-10018,VH-10018,V2032
WO-2024-002757,2025-04-22 03:20:00,10018,2025-04-22 07:20:00,2025-04-28 02:20:00,V2046,Atlas Heavy Truck,WO-2024-002757,10018,V2046,478.43,1481.57,0.00,1960.00,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2024-002757,10018,VH-10018,VH-10018,V2046
WO-2025-003847,01/21/2025 01:20,10018,2025-01-21 07:20:00,2025-01-26 19:20:00,V2060,Midwest Diesel Service,WO-2025-003847,10018,V2060,2942.66,464.26,0.00,3406.92,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2025-003847,10018,VH-10018,VH-10018,V2060
WO-2025-000487,2025-07-29 08:00:00,10018,2025-07-31 07:00:00,08/07/2025 06:00,V2031,Universal Fleet Solutions,WO-2025-000487,10018,V2031,2072.44,1509.60,0.00,3582.04,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2025-000487,10018,VH-10018,VH-10018,V2031
WO-2024-001971,2024-02-23 10:15:00,10018,2024-02-25 04:15:00,2024-02-29 15:15:00,V2006,FleetPro Service Center,WO-2024-001971,10018,V2006,1307.21,2333.21,0.00,3640.42,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2024-001971,10018,VH-10018,VH-10018,V2006
WO-2026-002636,2024-11-23 12:10:00,10018,2024-11-24 11:10:00,2024-11-29 10:10:00,V2035,Premier Collision Center Company,WO-2026-002636,10018,V2035,2360.96,2330.57,938.91,5630.44,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2026-002636,10018,VH-10018,VH-10018,V2035
WO-2026-001178,2024-04-20 19:00:00,10018,2024-04-21 22:00:00,2024-04-24 23:00:00,V2056,Precision Hydraulics,WO-2026-001178,10018,V2056,1544.38,1942.32,0.00,3486.70,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2026-001178,10018,VH-10018,VH-10018,V2056
WO-2024-003225,2024-04-19 13:20:00,10018,2024-04-21 04:20:00,2024-04-26 01:20:00,V2031,Universal Fleet Solutions,WO-2024-003225,10018,V2031,3067.63,1432.43,751.78,5251.84,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2024-003225,10018,VH-10018,VH-10018,V2031
WO-2026-002912,2024-05-19 04:45:00,10018,2024-05-19 19:45:00,2024-05-25 19:45:00,V2013,Industrial Equipment Repair,WO-2026-002912,10018,V2013,712.64,1259.57,0.00,1972.21,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2026-002912,10018,VH-10018,VH-10018,V2013
WO-2024-003090,2024-06-06 03:10:00,10123,2024-06-06 07:10:00,2024-06-09 02:10:00,V2007,Apex Maintenance Group,WO-2024-003090,10123,V2007,1188.05,674.09,445.54,2307.68,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2024-003090,10123,VH-10123,VH-10123,V2007
WO-2025-000205,2024-11-28 15:00:00,10123,2024-11-30 08:00:00,2024-12-04 14:00:00,V2023,Budget Auto Care,WO-2025-000205,10123,V2023,659.87,2450.51,423.83,3534.21,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2025-000205,10123,VH-10123,VH-10123,V2023
WO-2024-002001,2025-03-16 12:10:00,10123,2025-03-17 11:10:00,2025-03-23 22:10:00,V2008,Reliable Truck Service,WO-2024-002001,10123,V2008,2303.21,1686.72,0.00,3989.93,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2024-002001,10123,VH-10123,VH-10123,V2008
WO-2024-002397,2024-04-04 08:20:00,10123,2024-04-06 08:20:00,2024-04-09 21:20:00,V2006,City Wide Tire and Brake,WO-2024-002397,10123,V2006,2887.15,1010.06,0.00,3897.21,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2024-002397,10123,VH-10123,VH-10123,V2006
WO-2026-000605,2025-07-15 17:05:00,10123,2025-07-16 16:05:00,2025-07-21 20:05:00,V2019,Central Parts Warehouse,WO-2026-000605,10123,V2019,2556.96,1278.31,958.16,4793.43,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2026-000605,10123,VH-10123,VH-10123,V2019
WO-2026-003419,2024-01-22 02:45:00,10123,2024-01-23 22:45:00,2024-01-27 23:45:00,V2040,Quick Fuel Partners,WO-2026-003419,10123,V2040,3234.11,881.32,181.80,4297.23,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2026-003419,10123,VH-10123,VH-10123,V2040
WO-2024-001092,2025-11-10 17:00:00,10123,2025-11-10 20:00:00,2025-11-15 15:00:00,V2032,Unknown Vendor,WO-2024-001092,10123,V2032,1908.01,1213.93,0.00,3121.94,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2024-001092,10123,VH-10123,VH-10123,V2032
WO-2024-003921,2024-12-01 15:45:00,10123,2024-12-02 08:45:00,2024-12-08 04:45:00,V2065,RoadReady Repairs,WO-2024-003921,10123,V2065,3470.24,2301.88,0.00,5772.12,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2024-003921,10123,VH-10123,VH-10123,V2065
WO-2024-000957,2025-10-19 17:10:00,10123,2025-10-21 09:10:00,2025-10-26 03:10:00,V2014,BlueLine Fuel,WO-2024-000957,10123,V2014,2968.81,2077.99,0.00,5046.80,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2024-000957,10123,VH-10123,VH-10123,V2014
WO-2026-003281,2026-03-04 22:45:00,10123,2026-03-05 14:45:00,2026-03-06 22:45:00,"",Unknown Vendor,WO-2026-003281,10123,"",1535.49,2387.95,1000.83,4924.27,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2026-003281,10123,VH-10123,VH-10123,UNKNOWN VENDOR
WO-2025-000820,2025-05-25 07:45:00,10123,2025-05-26 17:45:00,2025-06-02 03:45:00,V2003,Lakeshore Automotive,WO-2025-000820,10123,V2003,1528.04,57.32,733.45,2318.81,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2025-000820,10123,VH-10123,VH-10123,V2003
WO-2025-003874,2025-06-14 22:05:00,10123,2025-06-16 12:05:00,2025-06-22 04:05:00,V2010,Quick Fuel Partners,WO-2025-003874,10123,V2010,902.83,2222.34,0.00,3125.17,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2025-003874,10123,VH-10123,VH-10123,V2010
WO-2024-002607,02/01/2024 20:15,10123,2024-02-02 07:15:00,2024-02-08 03:15:00,V2020,Metro Fuel Svc,WO-2024-002607,10123,V2020,1051.64,0.00,564.41,3017.59,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2024-002607,10123,VH-10123,VH-10123,V2020
WO-2024-001383,2025-07-22 14:05:00,10041,2025-07-24 10:05:00,2025-07-27 03:05:00,V2069,FleetPro Service Center,WO-2024-001383,10041,V2069,1962.48,7.78,0.00,1970.26,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2024-001383,10041,VH-10041,VH-10041,V2069
WO-2026-000266,2024-11-21 14:45:00,10041,2024-11-23 04:45:00,2024-11-27 00:45:00,"",Precision Hydraulics,WO-2026-000266,10041,"",1116.36,1733.03,0.00,2849.39,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2026-000266,10041,VH-10041,VH-10041,PRECISION HYDRAULICS
WO-2024-000339,2024-12-17 16:05:00,10041,2024-12-17 16:05:00,2024-12-20 07:05:00,V2057,"",WO-2024-000339,10041,V2057,2965.77,1371.19,0.00,4336.96,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2024-000339,10041,VH-10041,VH-10041,V2057
WO-2024-003555,2024-11-18 11:30:00,10041,2024-11-19 05:30:00,2024-11-22 09:30:00,"",Industrial Equipment Repair,WO-2024-003555,10041,"",541.80,1941.07,521.57,3004.44,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2024-003555,10041,VH-10041,VH-10041,INDUSTRIAL EQUIPMENT REPAIR
WO-2025-002764,2025-08-30 13:20:00,10041,2025-08-31 09:20:00,2025-09-07 23:20:00,"",Budget Auto Care,WO-2025-002764,10041,"",775.38,569.51,253.76,1598.65,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2025-002764,10041,VH-10041,VH-10041,BUDGET AUTO CARE
WO-2025-002014,2025-01-17 21:10:00,10041,2025-01-18 17:10:00,2025-01-21 16:10:00,V2059,Industrial Equipment Repair,WO-2025-002014,10041,V2059,487.48,1627.29,332.49,2447.26,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2025-002014,10041,VH-10041,VH-10041,V2059
WO-2025-002416,2025-11-04 18:45:00,10041,2025-11-05 03:45:00,2025-11-10 23:45:00,V2013,Industrial Equipment Repair,WO-2025-002416,10041,V2013,57.72,1661.87,1173.61,3085.97,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2025-002416,10041,VH-10041,VH-10041,V2013
WO-2025-003592,2025-08-04 04:20:00,10041,2025-08-05 19:20:00,2025-08-12 08:20:00,V2056,Precision Hydraulics,WO-2025-003592,10041,V2056,1090.33,460.16,394.47,1944.96,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2025-003592,10041,VH-10041,VH-10041,V2056
WO-2025-001519,2025-08-28 17:20:00,10041,2025-08-29 09:20:00,2025-09-03 11:20:00,"",Industrial Equipment Repair,WO-2025-001519,10041,"",1741.24,1917.67,826.44,4485.35,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2025-001519,10041,VH-10041,VH-10041,INDUSTRIAL EQUIPMENT REPAIR
WO-2024-003423,2024-01-16 18:00:00,10041,2024-01-18 12:00:00,2024-01-25 11:00:00,V2051,Central Parts Warehouse,WO-2024-003423,10041,V2051,1927.54,183.77,0.00,2111.31,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2024-003423,10041,VH-10041,VH-10041,V2051
WO-2025-000712,05/22/2024 10:20,10285,2024-05-22 19:20:00,2024-05-25 16:20:00,V2023,Budget Auto Care,WO-2025-000712,10285,V2023,2136.92,875.52,0.00,3012.44,CLEAN,2026-05-29 14:00:10,raw.maintenance_work_orders_raw,WO-2025-000712,10285,VH-10285,VH-10285,V2023
