fuel_txn_id,transaction_date_raw,registration_no,asset_no,odometer_raw,mpg_raw,source_table,source_record_id,clean_fuel_txn_key,clean_odometer,clean_mpg,alteryx_processed_at,vehicle_id,vin,clean_vehicle_key,has_review_required_exception,clean_record_status
FT-0005561,2024-02-22 18:10:00,VFZ1606,10120,25037,5.87,raw.fuel_transactions_raw,FT-0005561,FT-0005561,25037.00,5.87,2026-05-29 14:00:10,VH-10120,EVD4AD994AARF1JK4,VH-10120,0,CLEAN
FT-0000867,2025-03-10 06:10:00,VFZ1606,10120,25347,0.98,raw.fuel_transactions_raw,FT-0000867,FT-0000867,25347.00,0.98,2026-05-29 14:00:10,VH-10120,EVD4AD994AARF1JK4,VH-10120,0,CLEAN
FT-0007287,2026-03-31 11:45:00,GMT9687,10268,19493,41.7,raw.fuel_transactions_raw,FT-0007287,FT-0007287,19493.00,41.70,2026-05-29 14:00:10,VH-10268,JUHY0NVMZT8F246UM,VH-10268,0,CLEAN
FT-0007562,02/24/2026 22:05,GMT9687,10268,20065,8.86,raw.fuel_transactions_raw,FT-0007562,FT-0007562,20065.00,8.86,2026-05-29 14:00:10,VH-10268,JUHY0NVMZT8F246UM,VH-10268,0,CLEAN
FT-0001302,2025-12-08 10:15:00,GMT9687,10268,9803,2.32,raw.fuel_transactions_raw,FT-0001302,FT-0001302,9803.00,2.32,2026-05-29 14:00:10,VH-10268,JUHY0NVMZT8F246UM,VH-10268,0,CLEAN
FT-0001692,2025-12-16 14:45:00,GMT9687,10268,11554,8.26,raw.fuel_transactions_raw,FT-0001692,FT-0001692,11554.00,8.26,2026-05-29 14:00:10,VH-10268,JUHY0NVMZT8F246UM,VH-10268,0,CLEAN
FT-0001547,2024-07-12 02:45:00,GMT9687,10268,10733,6.82,raw.fuel_transactions_raw,FT-0001547,FT-0001547,10733.00,6.82,2026-05-29 14:00:10,VH-10268,JUHY0NVMZT8F246UM,VH-10268,0,CLEAN
FT-0003633,2025-05-07 11:10:00,GMT9687,10268,13244,37.65,raw.fuel_transactions_raw,FT-0003633,FT-0003633,13244.00,37.65,2026-05-29 14:00:10,VH-10268,JUHY0NVMZT8F246UM,VH-10268,0,CLEAN
FT-0004376,2025-04-29 14:20:00,VHK9473,10268,15524,5.23,raw.fuel_transactions_raw,FT-0004376,FT-0004376,15524.00,5.23,2026-05-29 14:00:10,VH-10268,JUHY0NVMZT8F246UM,VH-10268,0,CLEAN
FT-0000513,2025-03-13 03:20:00,GMT9687,10268,7920,3.39,raw.fuel_transactions_raw,FT-0000513,FT-0000513,7920.00,3.39,2026-05-29 14:00:10,VH-10268,JUHY0NVMZT8F246UM,VH-10268,0,CLEAN
FT-0001819,2026-01-10 17:45:00,LVZ8793,10268,12421,17.79,raw.fuel_transactions_raw,FT-0001819,FT-0001819,12421.00,17.79,2026-05-29 14:00:10,VH-10268,JUHY0NVMZT8F246UM,VH-10268,0,CLEAN
FT-0006310,2026-02-21 17:45:00,GMT9687,10268,16719,27.09,raw.fuel_transactions_raw,FT-0006310,FT-0006310,16719.00,27.09,2026-05-29 14:00:10,VH-10268,JUHY0NVMZT8F246UM,VH-10268,0,CLEAN
FT-0004244,2025-10-19 23:15:00,GMT9687,10268,14889,50.69,raw.fuel_transactions_raw,FT-0004244,FT-0004244,14889.00,50.69,2026-05-29 14:00:10,VH-10268,JUHY0NVMZT8F246UM,VH-10268,0,CLEAN
FT-0001504,2025-09-30 18:30:00,GMT9687,10268,10184,10.21,raw.fuel_transactions_raw,FT-0001504,FT-0001504,10184.00,10.21,2026-05-29 14:00:10,VH-10268,JUHY0NVMZT8F246UM,VH-10268,0,CLEAN
FT-0007877,2024-07-19 07:05:00,GMT9687,10268,21328,29.17,raw.fuel_transactions_raw,FT-0007877,FT-0007877,21328.00,29.17,2026-05-29 14:00:10,VH-10268,JUHY0NVMZT8F246UM,VH-10268,0,CLEAN
FT-0001517,2024-10-08 19:05:00,GMT9687,10268,10374,21.66,raw.fuel_transactions_raw,FT-0001517,FT-0001517,10374.00,21.66,2026-05-29 14:00:10,VH-10268,JUHY0NVMZT8F246UM,VH-10268,0,CLEAN
FT-0000642,2024-03-05 02:00:00,GMT9687,10268,8493,64.24,raw.fuel_transactions_raw,FT-0000642,FT-0000642,8493.00,64.24,2026-05-29 14:00:10,VH-10268,JUHY0NVMZT8F246UM,VH-10268,0,CLEAN
FT-0000865,2024-01-09 01:05:00,GMT9687,10268,9672,6.64,raw.fuel_transactions_raw,FT-0000865,FT-0000865,9672.00,6.64,2026-05-29 14:00:10,VH-10268,JUHY0NVMZT8F246UM,VH-10268,0,CLEAN
FT-0005644,2026-04-17 16:30:00,GMT9687,10268,15640,3.74,raw.fuel_transactions_raw,FT-0005644,FT-0005644,15640.00,3.74,2026-05-29 14:00:10,VH-10268,JUHY0NVMZT8F246UM,VH-10268,0,CLEAN
FT-0005933,2026-02-04 08:00:00,GMT9687,10268,15937,2.65,raw.fuel_transactions_raw,FT-0005933,FT-0005933,15937.00,2.65,2026-05-29 14:00:10,VH-10268,JUHY0NVMZT8F246UM,VH-10268,0,CLEAN
FT-0006566,2024-02-02 18:30:00,GMT9687,10268,18296,14.14,raw.fuel_transactions_raw,FT-0006566,FT-0006566,18296.00,14.14,2026-05-29 14:00:10,VH-10268,JUHY0NVMZT8F246UM,VH-10268,0,CLEAN
FT-0004019,2026-01-17 16:15:00,GMT9687,10268,13643,0,raw.fuel_transactions_raw,FT-0004019,FT-0004019,13643.00,0.00,2026-05-29 14:00:10,VH-10268,JUHY0NVMZT8F246UM,VH-10268,0,CLEAN
FT-0006343,2025-08-23 22:15:00,GMT9687,10268,17434,12.95,raw.fuel_transactions_raw,FT-0006343,FT-0006343,17434.00,12.95,2026-05-29 14:00:10,VH-10268,JUHY0NVMZT8F246UM,VH-10268,0,CLEAN
FT-0003101,2024-03-24 05:45:00,LHN8465,10417,16720,7.14,raw.fuel_transactions_raw,FT-0003101,FT-0003101,16720.00,7.14,2026-05-29 14:00:10,VH-10417,VCHDRR7CKGABY9AUH,VH-10417,0,CLEAN
FT-0004842,2024-05-07 14:20:00,LHN8465,10417,17886,0.87,raw.fuel_transactions_raw,FT-0004842,FT-0004842,17886.00,0.87,2026-05-29 14:00:10,VH-10417,VCHDRR7CKGABY9AUH,VH-10417,0,CLEAN
FT-0000694,04/07/2026 06:30,LHN8465,10417,13482,5.05,raw.fuel_transactions_raw,FT-0000694,FT-0000694,13482.00,5.05,2026-05-29 14:00:10,VH-10417,VCHDRR7CKGABY9AUH,VH-10417,0,CLEAN
FT-0006721,2024-08-06 13:45:00,LHN8465,10417,18909,103.25,raw.fuel_transactions_raw,FT-0006721,FT-0006721,18909.00,103.25,2026-05-29 14:00:10,VH-10417,VCHDRR7CKGABY9AUH,VH-10417,0,CLEAN
FT-0002973,02/04/2026 12:10,LHN8465,10417,16136,12.09,raw.fuel_transactions_raw,FT-0002973,FT-0002973,16136.00,12.09,2026-05-29 14:00:10,VH-10417,VCHDRR7CKGABY9AUH,VH-10417,0,CLEAN
FT-0001695,2025-09-20 11:15:00,LHN8465,10417,14563,7.66,raw.fuel_transactions_raw,FT-0001695,FT-0001695,14563.00,7.66,2026-05-29 14:00:10,VH-10417,VCHDRR7CKGABY9AUH,VH-10417,0,CLEAN
FT-0001101,2025-11-20 20:45:00,LHN8465,10417,14930,52.45,raw.fuel_transactions_raw,FT-0001101,FT-0001101,14930.00,52.45,2026-05-29 14:00:10,VH-10417,VCHDRR7CKGABY9AUH,VH-10417,0,CLEAN
FT-0000276,07/28/2025 23:10,LHN8465,10417,12161,0.93,raw.fuel_transactions_raw,FT-0000276,FT-0000276,12161.00,0.93,2026-05-29 14:00:10,VH-10417,VCHDRR7CKGABY9AUH,VH-10417,0,CLEAN
FT-0000417,2024-01-25 05:45:00,LHN8465,10417,12784,19.05,raw.fuel_transactions_raw,FT-0000417,FT-0000417,12784.00,19.05,2026-05-29 14:00:10,VH-10417,VCHDRR7CKGABY9AUH,VH-10417,0,CLEAN
FT-0001449,2024-01-31 15:45:00,LHN8465,10417,"",198.02,raw.fuel_transactions_raw,FT-0001449,FT-0001449,0.00,198.02,2026-05-29 14:00:10,VH-10417,VCHDRR7CKGABY9AUH,VH-10417,0,CLEAN
FT-0001922,2024-07-10 05:20:00,LHN8465,10417,15463,15.17,raw.fuel_transactions_raw,FT-0001922,FT-0001922,15463.00,15.17,2026-05-29 14:00:10,VH-10417,VCHDRR7CKGABY9AUH,VH-10417,0,CLEAN
FT-0007938,2025-01-20 15:10:00,LHN8465,10417,20268,19.16,raw.fuel_transactions_raw,FT-0007938,FT-0007938,20268.00,19.16,2026-05-29 14:00:10,VH-10417,VCHDRR7CKGABY9AUH,VH-10417,0,CLEAN
FT-0002904,2024-07-06 08:05:00,LHN8465,10417,15678,2.05,raw.fuel_transactions_raw,FT-0002904,FT-0002904,15678.00,2.05,2026-05-29 14:00:10,VH-10417,VCHDRR7CKGABY9AUH,VH-10417,0,CLEAN
FT-0003348,2025-02-04 22:15:00,LHN8465,10417,17805,7.28,raw.fuel_transactions_raw,FT-0003348,FT-0003348,17805.00,7.28,2026-05-29 14:00:10,VH-10417,VCHDRR7CKGABY9AUH,VH-10417,0,CLEAN
FT-0003304,05/16/2024 06:20,LHN8465,10417,17075,3.54,raw.fuel_transactions_raw,FT-0003304,FT-0003304,17075.00,3.54,2026-05-29 14:00:10,VH-10417,VCHDRR7CKGABY9AUH,VH-10417,0,CLEAN
FT-0006883,01/16/2024 09:10,LHN8465,10417,19742,22.08,raw.fuel_transactions_raw,FT-0006883,FT-0006883,19742.00,22.08,2026-05-29 14:00:10,VH-10417,VCHDRR7CKGABY9AUH,VH-10417,0,CLEAN
FT-0002414,2026-01-11 07:05:00,UHV7761,10278,"",10.75,raw.fuel_transactions_raw,FT-0002414,FT-0002414,0.00,10.75,2026-05-29 14:00:10,VH-10278,JYJD8WATT4A0UF4RY,VH-10278,0,CLEAN
FT-0001375,2025-05-22 01:05:00,UHV7761,10278,25918,2.26,raw.fuel_transactions_raw,FT-0001375,FT-0001375,25918.00,2.26,2026-05-29 14:00:10,VH-10278,JYJD8WATT4A0UF4RY,VH-10278,0,CLEAN
FT-0006210,2025-10-26 11:00:00,UHV7761,10278,31404,9.38,raw.fuel_transactions_raw,FT-0006210,FT-0006210,31404.00,9.38,2026-05-29 14:00:10,VH-10278,JYJD8WATT4A0UF4RY,VH-10278,0,CLEAN
FT-0004719,2024-01-12 21:00:00,UHV7761,10278,30750,35.14,raw.fuel_transactions_raw,FT-0004719,FT-0004719,30750.00,35.14,2026-05-29 14:00:10,VH-10278,JYJD8WATT4A0UF4RY,VH-10278,0,CLEAN
FT-0004357,2026-01-26 09:45:00,UHV7761,10278,"",30.61,raw.fuel_transactions_raw,FT-0004357,FT-0004357,0.00,30.61,2026-05-29 14:00:10,VH-10278,JYJD8WATT4A0UF4RY,VH-10278,0,CLEAN
FT-0004525,2025-09-26 14:00:00,UHV7761,10278,29647,24.33,raw.fuel_transactions_raw,FT-0004525,FT-0004525,29647.00,24.33,2026-05-29 14:00:10,VH-10278,JYJD8WATT4A0UF4RY,VH-10278,0,CLEAN
FT-0002082,2025-03-05 12:10:00,UHV7761,10278,26914,10.99,raw.fuel_transactions_raw,FT-0002082,FT-0002082,26914.00,10.99,2026-05-29 14:00:10,VH-10278,JYJD8WATT4A0UF4RY,VH-10278,0,CLEAN
FT-0007842,2025-01-20 02:45:00,UHV7761,10278,31976,4.63,raw.fuel_transactions_raw,FT-0007842,FT-0007842,31976.00,4.63,2026-05-29 14:00:10,VH-10278,JYJD8WATT4A0UF4RY,VH-10278,0,CLEAN
FT-0001431,2025-01-25 00:20:00,UHV7761,10278,26581,4.8,raw.fuel_transactions_raw,FT-0001431,FT-0001431,26581.00,4.80,2026-05-29 14:00:10,VH-10278,JYJD8WATT4A0UF4RY,VH-10278,0,CLEAN
FT-0003917,2024-05-03 19:30:00,UHV7761,10278,28505,8.53,raw.fuel_transactions_raw,FT-0003917,FT-0003917,28505.00,8.53,2026-05-29 14:00:10,VH-10278,JYJD8WATT4A0UF4RY,VH-10278,0,CLEAN
FT-0001220,2025-09-19 02:00:00,UHV7761,10278,25888,22.08,raw.fuel_transactions_raw,FT-0001220,FT-0001220,25888.00,22.08,2026-05-29 14:00:10,VH-10278,JYJD8WATT4A0UF4RY,VH-10278,0,CLEAN
FT-0000205,2025-11-23 08:45:00,YJG9660,10010,28010,15.59,raw.fuel_transactions_raw,FT-0000205,FT-0000205,28010.00,15.59,2026-05-29 14:00:10,VH-10010,URGJMXHGHCXSYBE9W,VH-10010,0,CLEAN
FT-0002233,2024-01-14 03:00:00,YJG9660,10010,32285,40.95,raw.fuel_transactions_raw,FT-0002233,FT-0002233,32285.00,40.95,2026-05-29 14:00:10,VH-10010,URGJMXHGHCXSYBE9W,VH-10010,0,CLEAN
FT-0006326,08/11/2024 08:30,YJG9660,10010,38947,8.84,raw.fuel_transactions_raw,FT-0006326,FT-0006326,38947.00,8.84,2026-05-29 14:00:10,VH-10010,URGJMXHGHCXSYBE9W,VH-10010,0,CLEAN
FT-0003899,2025-09-22 21:30:00,YJG9660,10010,33506,32.17,raw.fuel_transactions_raw,FT-0003899,FT-0003899,33506.00,32.17,2026-05-29 14:00:10,VH-10010,URGJMXHGHCXSYBE9W,VH-10010,0,CLEAN
FT-0003842,2025-12-10 21:15:00,YJG9660,10010,33046,13.41,raw.fuel_transactions_raw,FT-0003842,FT-0003842,33046.00,13.41,2026-05-29 14:00:10,VH-10010,URGJMXHGHCXSYBE9W,VH-10010,0,CLEAN
FT-0000258,2026-02-04 10:15:00,YJG9660,10010,28779,12.96,raw.fuel_transactions_raw,FT-0000258,FT-0000258,28779.00,12.96,2026-05-29 14:00:10,VH-10010,URGJMXHGHCXSYBE9W,VH-10010,0,CLEAN
FT-0002024,2024-01-17 00:10:00,YJG9660,10010,31864,4.75,raw.fuel_transactions_raw,FT-0002024,FT-0002024,31864.00,4.75,2026-05-29 14:00:10,VH-10010,URGJMXHGHCXSYBE9W,VH-10010,0,CLEAN
FT-0006076,2025-05-28 21:00:00,YJG9660,10010,37504,34.1,raw.fuel_transactions_raw,FT-0006076,FT-0006076,37504.00,34.10,2026-05-29 14:00:10,VH-10010,URGJMXHGHCXSYBE9W,VH-10010,0,CLEAN
FT-0004223,2026-03-15 15:00:00,YJG9660,10010,34163,3.29,raw.fuel_transactions_raw,FT-0004223,FT-0004223,34163.00,3.29,2026-05-29 14:00:10,VH-10010,URGJMXHGHCXSYBE9W,VH-10010,0,CLEAN
FT-0001581,2025-07-07 20:10:00,YJG9660,10010,31496,5.35,raw.fuel_transactions_raw,FT-0001581,FT-0001581,31496.00,5.35,2026-05-29 14:00:10,VH-10010,URGJMXHGHCXSYBE9W,VH-10010,0,CLEAN
FT-0001241,2025-08-23 02:05:00,YJG9660,10010,30320,50.42,raw.fuel_transactions_raw,FT-0001241,FT-0001241,30320.00,50.42,2026-05-29 14:00:10,VH-10010,URGJMXHGHCXSYBE9W,VH-10010,0,CLEAN
FT-0005271,2024-09-02 01:15:00,YJG9660,10010,35607,5.11,raw.fuel_transactions_raw,FT-0005271,FT-0005271,35607.00,5.11,2026-05-29 14:00:10,VH-10010,URGJMXHGHCXSYBE9W,VH-10010,0,CLEAN
FT-0007061,2024-02-16 21:15:00,YJG9660,10010,39546,22.76,raw.fuel_transactions_raw,FT-0007061,FT-0007061,39546.00,22.76,2026-05-29 14:00:10,VH-10010,URGJMXHGHCXSYBE9W,VH-10010,0,CLEAN
FT-0007172,2025-06-08 05:15:00,YJG9660,10010,40614,5.54,raw.fuel_transactions_raw,FT-0007172,FT-0007172,40614.00,5.54,2026-05-29 14:00:10,VH-10010,URGJMXHGHCXSYBE9W,VH-10010,0,CLEAN
FT-0000956,2024-02-03 09:15:00,YJG9660,10010,29378,14.71,raw.fuel_transactions_raw,FT-0000956,FT-0000956,29378.00,14.71,2026-05-29 14:00:10,VH-10010,URGJMXHGHCXSYBE9W,VH-10010,0,CLEAN
FT-0004853,2025-02-08 14:30:00,YJG9660,10010,35089,6.72,raw.fuel_transactions_raw,FT-0004853,FT-0004853,35089.00,6.72,2026-05-29 14:00:10,VH-10010,URGJMXHGHCXSYBE9W,VH-10010,0,CLEAN
FT-0001163,2024-08-24 17:30:00,YJG9660,10010,29471,1.07,raw.fuel_transactions_raw,FT-0001163,FT-0001163,29471.00,1.07,2026-05-29 14:00:10,VH-10010,URGJMXHGHCXSYBE9W,VH-10010,0,CLEAN
FT-0006070,2024-08-09 04:10:00,YJG9660,10010,36686,19.75,raw.fuel_transactions_raw,FT-0006070,FT-0006070,36686.00,19.75,2026-05-29 14:00:10,VH-10010,URGJMXHGHCXSYBE9W,VH-10010,0,CLEAN
FT-0004392,2026-01-26 11:10:00,YJG9660,10010,34333,9.39,raw.fuel_transactions_raw,FT-0004392,FT-0004392,34333.00,9.39,2026-05-29 14:00:10,VH-10010,URGJMXHGHCXSYBE9W,VH-10010,0,CLEAN
FT-0004095,09/22/2025 00:10,HZR6263,10010,33670,1.23,raw.fuel_transactions_raw,FT-0004095,FT-0004095,33670.00,1.23,2026-05-29 14:00:10,VH-10010,URGJMXHGHCXSYBE9W,VH-10010,0,CLEAN
FT-0000526,2026-03-13 20:30:00,YJG9660,10010,29082,2.23,raw.fuel_transactions_raw,FT-0000526,FT-0000526,29082.00,2.23,2026-05-29 14:00:10,VH-10010,URGJMXHGHCXSYBE9W,VH-10010,0,CLEAN
FT-0006449,2024-11-14 00:10:00,YJG9660,10010,39030,0.86,raw.fuel_transactions_raw,FT-0006449,FT-0006449,39030.00,0.86,2026-05-29 14:00:10,VH-10010,URGJMXHGHCXSYBE9W,VH-10010,0,CLEAN
FT-0002081,2024-10-20 15:00:00,FAH0585,10342,26243,11.47,raw.fuel_transactions_raw,FT-0002081,FT-0002081,26243.00,11.47,2026-05-29 14:00:10,VH-10342,0MGV3WM30P4W3DV6B,VH-10342,0,CLEAN
FT-0002485,2024-08-18 14:45:00,FAH0585,10342,27393,6.55,raw.fuel_transactions_raw,FT-0002485,FT-0002485,27393.00,6.55,2026-05-29 14:00:10,VH-10342,0MGV3WM30P4W3DV6B,VH-10342,0,CLEAN
FT-0003760,2025-07-26 10:30:00,FAH0585,10342,31568,104.29,raw.fuel_transactions_raw,FT-0003760,FT-0003760,31568.00,104.29,2026-05-29 14:00:10,VH-10342,0MGV3WM30P4W3DV6B,VH-10342,0,CLEAN
FT-0003897,2026-02-20 04:45:00,FAH0585,10342,31975,11.56,raw.fuel_transactions_raw,FT-0003897,FT-0003897,31975.00,11.56,2026-05-29 14:00:10,VH-10342,0MGV3WM30P4W3DV6B,VH-10342,0,CLEAN
FT-0006594,2025-11-13 00:30:00,FAH0585,10342,35209,27.72,raw.fuel_transactions_raw,FT-0006594,FT-0006594,35209.00,27.72,2026-05-29 14:00:10,VH-10342,0MGV3WM30P4W3DV6B,VH-10342,0,CLEAN
FT-0007720,11/10/2025 20:20,FAH0585,10342,36452,29.94,raw.fuel_transactions_raw,FT-0007720,FT-0007720,36452.00,29.94,2026-05-29 14:00:10,VH-10342,0MGV3WM30P4W3DV6B,VH-10342,0,CLEAN
FT-0006372,2024-07-18 17:30:00,FAH0585,10342,34140,15.5,raw.fuel_transactions_raw,FT-0006372,FT-0006372,34140.00,15.50,2026-05-29 14:00:10,VH-10342,0MGV3WM30P4W3DV6B,VH-10342,0,CLEAN
FT-0003083,2024-05-07 15:05:00,FAH0585,10342,28520,243.53,raw.fuel_transactions_raw,FT-0003083,FT-0003083,28520.00,243.53,2026-05-29 14:00:10,VH-10342,0MGV3WM30P4W3DV6B,VH-10342,0,CLEAN
FT-0003555,04/22/2025 05:00,FAH0585,10342,30434,5.29,raw.fuel_transactions_raw,FT-0003555,FT-0003555,30434.00,5.29,2026-05-29 14:00:10,VH-10342,0MGV3WM30P4W3DV6B,VH-10342,0,CLEAN
FT-0005977,2024-09-20 06:20:00,FAH0585,10342,33030,1.71,raw.fuel_transactions_raw,FT-0005977,FT-0005977,33030.00,1.71,2026-05-29 14:00:10,VH-10342,0MGV3WM30P4W3DV6B,VH-10342,0,CLEAN
FT-0001621,2025-02-12 21:05:00,FAH0585,10342,25345,11.53,raw.fuel_transactions_raw,FT-0001621,FT-0001621,25345.00,11.53,2026-05-29 14:00:10,VH-10342,0MGV3WM30P4W3DV6B,VH-10342,0,CLEAN
FT-0004556,2026-04-24 18:20:00,FAH0585,10342,32673,5.39,raw.fuel_transactions_raw,FT-0004556,FT-0004556,32673.00,5.39,2026-05-29 14:00:10,VH-10342,0MGV3WM30P4W3DV6B,VH-10342,0,CLEAN
FT-0000136,2024-01-14 15:00:00,FAH0585,10342,23840,0.35,raw.fuel_transactions_raw,FT-0000136,FT-0000136,23840.00,0.35,2026-05-29 14:00:10,VH-10342,0MGV3WM30P4W3DV6B,VH-10342,0,CLEAN
FT-0007787,2025-06-23 00:30:00,FAH0585,10342,36486,0.36,raw.fuel_transactions_raw,FT-0007787,FT-0007787,36486.00,0.36,2026-05-29 14:00:10,VH-10342,0MGV3WM30P4W3DV6B,VH-10342,0,CLEAN
FT-0003329,2024-08-26 12:00:00,FAH0585,10342,29451,5.92,raw.fuel_transactions_raw,FT-0003329,FT-0003329,29451.00,5.92,2026-05-29 14:00:10,VH-10342,0MGV3WM30P4W3DV6B,VH-10342,0,CLEAN
FT-0006030,2025-11-16 14:10:00,FAH0585,10342,33289,6.72,raw.fuel_transactions_raw,FT-0006030,FT-0006030,33289.00,6.72,2026-05-29 14:00:10,VH-10342,0MGV3WM30P4W3DV6B,VH-10342,0,CLEAN
FT-0006677,2024-12-11 11:30:00,FAH0585,10342,35695,20.55,raw.fuel_transactions_raw,FT-0006677,FT-0006677,35695.00,20.55,2026-05-29 14:00:10,VH-10342,0MGV3WM30P4W3DV6B,VH-10342,0,CLEAN
FT-0000548,2025-01-08 18:15:00,FAH0585,10342,24893,5.07,raw.fuel_transactions_raw,FT-0000548,FT-0000548,24893.00,5.07,2026-05-29 14:00:10,VH-10342,0MGV3WM30P4W3DV6B,VH-10342,0,CLEAN
FT-0000752,07/21/2025 14:30,RYO2003,10182,27170,2.26,raw.fuel_transactions_raw,FT-0000752,FT-0000752,27170.00,2.26,2026-05-29 14:00:10,VH-10182,BVLCGN763JYH55772,VH-10182,0,CLEAN
FT-0000857,2025-01-18 16:30:00,CYY2201,10182,27799,8.14,raw.fuel_transactions_raw,FT-0000857,FT-0000857,27799.00,8.14,2026-05-29 14:00:10,VH-10182,BVLCGN763JYH55772,VH-10182,0,CLEAN
FT-0002962,2024-11-23 19:20:00,RYO2003,10182,27999,6.66,raw.fuel_transactions_raw,FT-0002962,FT-0002962,27999.00,6.66,2026-05-29 14:00:10,VH-10182,BVLCGN763JYH55772,VH-10182,0,CLEAN
FT-0007082,11/20/2024 12:00,RYO2003,10182,33139,55.57,raw.fuel_transactions_raw,FT-0007082,FT-0007082,33139.00,55.57,2026-05-29 14:00:10,VH-10182,BVLCGN763JYH55772,VH-10182,0,CLEAN
FT-0003373,2025-03-27 23:20:00,RYO2003,10182,29105,12.61,raw.fuel_transactions_raw,FT-0003373,FT-0003373,29105.00,12.61,2026-05-29 14:00:10,VH-10182,BVLCGN763JYH55772,VH-10182,0,CLEAN
FT-0000715,2024-02-03 20:45:00,RYO2003,10182,26725,26.5,raw.fuel_transactions_raw,FT-0000715,FT-0000715,26725.00,26.50,2026-05-29 14:00:10,VH-10182,BVLCGN763JYH55772,VH-10182,0,CLEAN
FT-0005549,2025-08-23 15:05:00,RYO2003,10182,32397,5.09,raw.fuel_transactions_raw,FT-0005549,FT-0005549,32397.00,5.09,2026-05-29 14:00:10,VH-10182,BVLCGN763JYH55772,VH-10182,0,CLEAN
FT-0000785,2024-01-14 08:20:00,RYO2003,10182,27280,5.12,raw.fuel_transactions_raw,FT-0000785,FT-0000785,27280.00,5.12,2026-05-29 14:00:10,VH-10182,BVLCGN763JYH55772,VH-10182,0,CLEAN
FT-0004734,2025-10-27 20:10:00,RYO2003,10182,31743,103.33,raw.fuel_transactions_raw,FT-0004734,FT-0004734,31743.00,103.33,2026-05-29 14:00:10,VH-10182,BVLCGN763JYH55772,VH-10182,0,CLEAN
FT-0003113,2024-02-16 19:00:00,RYO2003,10182,28745,21.76,raw.fuel_transactions_raw,FT-0003113,FT-0003113,28745.00,21.76,2026-05-29 14:00:10,VH-10182,BVLCGN763JYH55772,VH-10182,0,CLEAN
FT-0001979,2024-03-28 09:30:00,RYO2003,10182,27892,7.62,raw.fuel_transactions_raw,FT-0001979,FT-0001979,27892.00,7.62,2026-05-29 14:00:10,VH-10182,BVLCGN763JYH55772,VH-10182,0,CLEAN
FT-0006528,2025-05-26 12:20:00,RYO2003,10182,32740,45.07,raw.fuel_transactions_raw,FT-0006528,FT-0006528,32740.00,45.07,2026-05-29 14:00:10,VH-10182,BVLCGN763JYH55772,VH-10182,0,CLEAN
FT-0004092,2025-12-05 06:15:00,RYO2003,10182,30345,71.06,raw.fuel_transactions_raw,FT-0004092,FT-0004092,30345.00,71.06,2026-05-29 14:00:10,VH-10182,BVLCGN763JYH55772,VH-10182,0,CLEAN
FT-0002757,2024-12-10 05:00:00,SKL5280,10345,30976,31.47,raw.fuel_transactions_raw,FT-0002757,FT-0002757,30976.00,31.47,2026-05-29 14:00:10,VH-10345,4WGE1H4N5D5AE1UEE,VH-10345,0,CLEAN
FT-0003256,2026-03-19 13:05:00,SKL5280,10345,32745,30.06,raw.fuel_transactions_raw,FT-0003256,FT-0003256,32745.00,30.06,2026-05-29 14:00:10,VH-10345,4WGE1H4N5D5AE1UEE,VH-10345,0,CLEAN
FT-0004319,2024-03-19 17:15:00,SKL5280,10345,35988,39.1,raw.fuel_transactions_raw,FT-0004319,FT-0004319,35988.00,39.10,2026-05-29 14:00:10,VH-10345,4WGE1H4N5D5AE1UEE,VH-10345,0,CLEAN
FT-0001662,2026-01-26 08:00:00,SKL5280,10345,28726,23.24,raw.fuel_transactions_raw,FT-0001662,FT-0001662,28726.00,23.24,2026-05-29 14:00:10,VH-10345,4WGE1H4N5D5AE1UEE,VH-10345,0,CLEAN
FT-0003764,2024-03-19 13:05:00,SKL5280,10345,34595,18.41,raw.fuel_transactions_raw,FT-0003764,FT-0003764,34595.00,18.41,2026-05-29 14:00:10,VH-10345,4WGE1H4N5D5AE1UEE,VH-10345,0,CLEAN
FT-0003643,2026-04-24 16:30:00,SKL5280,10345,33765,113.61,raw.fuel_transactions_raw,FT-0003643,FT-0003643,33765.00,113.61,2026-05-29 14:00:10,VH-10345,4WGE1H4N5D5AE1UEE,VH-10345,0,CLEAN
FT-0000803,2024-12-28 21:30:00,SKL5280,10345,27666,0.36,raw.fuel_transactions_raw,FT-0000803,FT-0000803,27666.00,0.36,2026-05-29 14:00:10,VH-10345,4WGE1H4N5D5AE1UEE,VH-10345,0,CLEAN
FT-0004606,2025-08-16 22:45:00,SKL5280,10345,37488,7.38,raw.fuel_transactions_raw,FT-0004606,FT-0004606,37488.00,7.38,2026-05-29 14:00:10,VH-10345,4WGE1H4N5D5AE1UEE,VH-10345,0,CLEAN
FT-0007548,2026-03-07 23:05:00,SKL5280,10345,44887,20.15,raw.fuel_transactions_raw,FT-0007548,FT-0007548,44887.00,20.15,2026-05-29 14:00:10,VH-10345,4WGE1H4N5D5AE1UEE,VH-10345,0,CLEAN
FT-0003186,2024-08-21 02:15:00,SKL5280,10345,32042,3.55,raw.fuel_transactions_raw,FT-0003186,FT-0003186,32042.00,3.55,2026-05-29 14:00:10,VH-10345,4WGE1H4N5D5AE1UEE,VH-10345,0,CLEAN
