source_table,source_record_id,issue_type,issue_category,severity,issue_description,raw_value,suggested_action,created_at,resolution_path,review_status,assigned_to,review_notes,resolved_at,exception_title
raw.maintenance_work_orders_raw,WO-2025-000802,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2025-000802
raw.maintenance_work_orders_raw,WO-2024-000993,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2024-000993
raw.maintenance_work_orders_raw,WO-2024-001014,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2024-001014
raw.maintenance_work_orders_raw,WO-2024-001059,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2024-001059
raw.maintenance_work_orders_raw,WO-2025-001111,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2025-001111
raw.maintenance_work_orders_raw,WO-2026-001235,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2026-001235
raw.maintenance_work_orders_raw,WO-2024-001347,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2024-001347
raw.maintenance_work_orders_raw,WO-2024-001440,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2024-001440
raw.maintenance_work_orders_raw,WO-2025-001528,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2025-001528
raw.maintenance_work_orders_raw,WO-2024-001572,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2024-001572
raw.maintenance_work_orders_raw,WO-2024-001650,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2024-001650
raw.maintenance_work_orders_raw,WO-2026-001709,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2026-001709
raw.maintenance_work_orders_raw,WO-2025-001747,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2025-001747
raw.maintenance_work_orders_raw,WO-2025-001780,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2025-001780
raw.maintenance_work_orders_raw,WO-2025-001798,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2025-001798
raw.maintenance_work_orders_raw,WO-2024-001890,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2024-001890
raw.maintenance_work_orders_raw,WO-2025-002035,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2025-002035
raw.maintenance_work_orders_raw,WO-2024-002148,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2024-002148
raw.maintenance_work_orders_raw,WO-2025-002197,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2025-002197
raw.maintenance_work_orders_raw,WO-2026-002261,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2026-002261
raw.maintenance_work_orders_raw,WO-2025-002275,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2025-002275
raw.maintenance_work_orders_raw,WO-2025-002344,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2025-002344
raw.maintenance_work_orders_raw,WO-2026-002432,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2026-002432
raw.maintenance_work_orders_raw,WO-2024-002550,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2024-002550
raw.maintenance_work_orders_raw,WO-2025-002566,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2025-002566
raw.maintenance_work_orders_raw,WO-2026-002624,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2026-002624
raw.maintenance_work_orders_raw,WO-2025-002728,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2025-002728
raw.maintenance_work_orders_raw,WO-2026-002759,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2026-002759
raw.maintenance_work_orders_raw,WO-2026-002783,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2026-002783
raw.maintenance_work_orders_raw,WO-2026-002834,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2026-002834
raw.maintenance_work_orders_raw,WO-2024-002838,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2024-002838
raw.maintenance_work_orders_raw,WO-2026-002843,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2026-002843
raw.maintenance_work_orders_raw,WO-2024-002940,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2024-002940
raw.maintenance_work_orders_raw,WO-2024-003015,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2024-003015
