assessment_id,assessment_date_raw,vehicle_id,registration_no,mileage_raw,odometer_reading_raw,last_service_date_raw,source_table,source_record_id,clean_assessment_key,clean_mileage,clean_odometer_reading,alteryx_processed_at,vin,clean_vehicle_key,has_review_required_exception,clean_record_status
CA-000518,11/29/2025,VH-10145,YIL7549,127294,136332,2025-01-22,raw.fleet_condition_assessment_raw,CA-000518,CA-000518,127294,136332,2026-05-29 14:00:10,6R2K03DR2G689HF4W,VH-10145,0,CLEAN
CA-000284,2025-04-07,VH-10145,YIL7549,127879,135374,2024-03-03,raw.fleet_condition_assessment_raw,CA-000284,CA-000284,127879,135374,2026-05-29 14:00:10,6R2K03DR2G689HF4W,VH-10145,0,CLEAN
CA-000644,2026-03-31,VH-10145,YIL7549,131733,148002,2025-09-29,raw.fleet_condition_assessment_raw,CA-000644,CA-000644,131733,148002,2026-05-29 14:00:10,6R2K03DR2G689HF4W,VH-10145,0,CLEAN
CA-000323,2025-08-02,VH-10145,YIL7549,129702,136845,2024-07-25,raw.fleet_condition_assessment_raw,CA-000323,CA-000323,129702,136845,2026-05-29 14:00:10,6R2K03DR2G689HF4W,VH-10145,0,CLEAN
CA-000792,2025-12-07,VH-10075,CIB4001,108383,108683,2025-08-20,raw.fleet_condition_assessment_raw,CA-000792,CA-000792,108383,108683,2026-05-29 14:00:10,VEYD0T5EFCNS2FG5P,VH-10075,0,CLEAN
CA-001233,2024-02-14,VH-10075,CIB4001,114097,113865,2023-11-06,raw.fleet_condition_assessment_raw,CA-001233,CA-001233,114097,113865,2026-05-29 14:00:10,VEYD0T5EFCNS2FG5P,VH-10075,0,CLEAN
CA-001029,2024-11-28,VH-10227,WFT3459,134624,134428,10/03/2024,raw.fleet_condition_assessment_raw,CA-001029,CA-001029,134624,134428,2026-05-29 14:00:10,1XZN94053ZLRCJMPT,VH-10227,0,CLEAN
CA-000102,2026-03-28,VH-10227,WFT3459,140507,140372,2025-07-07,raw.fleet_condition_assessment_raw,CA-000102,CA-000102,140507,140372,2026-05-29 14:00:10,1XZN94053ZLRCJMPT,VH-10227,0,CLEAN
CA-001208,2025-08-13,VH-10073,ILJ2253,34498,34327,06/25/2025,raw.fleet_condition_assessment_raw,CA-001208,CA-001208,34498,34327,2026-05-29 14:00:10,57G2FHURVSVDN89ZZ,VH-10073,0,CLEAN
CA-001180,2025-06-08,VH-10371,PHG0050,116937,133798,2024-12-13,raw.fleet_condition_assessment_raw,CA-001180,CA-001180,116937,133798,2026-05-29 14:00:10,DUA6E38CH090ZNHH8,VH-10371,0,CLEAN
CA-001374,2024-03-07,VH-10371,PHG0050,115443,121040,2023-11-22,raw.fleet_condition_assessment_raw,CA-001374,CA-001374,115443,121040,2026-05-29 14:00:10,DUA6E38CH090ZNHH8,VH-10371,0,CLEAN
CA-000230,2025-11-27,VH-10244,XDZ5911,64263,64552,2025-08-24,raw.fleet_condition_assessment_raw,CA-000230,CA-000230,64263,64552,2026-05-29 14:00:10,UJ1LLB8RCY5E1DY1R,VH-10244,0,CLEAN
CA-000359,01/14/2024,VH-10244,XDZ5911,64791,64840,2023-05-13,raw.fleet_condition_assessment_raw,CA-000359,CA-000359,64791,64840,2026-05-29 14:00:10,UJ1LLB8RCY5E1DY1R,VH-10244,0,CLEAN
CA-001294,2025-11-21,VH-10396,CNV7977,119018,130778,2025-09-27,raw.fleet_condition_assessment_raw,CA-001294,CA-001294,119018,130778,2026-05-29 14:00:10,K96FN4E5V8HMBFBMT,VH-10396,0,CLEAN
CA-001403,2025-11-14,VH-10396,CNV7977,120520,136190,2025-09-12,raw.fleet_condition_assessment_raw,CA-001403,CA-001403,120520,136190,2026-05-29 14:00:10,K96FN4E5V8HMBFBMT,VH-10396,0,CLEAN
CA-000479,2025-12-04,VH-10396,CNV7977,121219,121266,2025-05-10,raw.fleet_condition_assessment_raw,CA-000479,CA-000479,121219,121266,2026-05-29 14:00:10,K96FN4E5V8HMBFBMT,VH-10396,0,CLEAN
CA-001031,2025-06-24,VH-10390,EVT7030,38065,52929,05/18/2024,raw.fleet_condition_assessment_raw,CA-001031,CA-001031,38065,52929,2026-05-29 14:00:10,ES1M8T4AXC695MS2P,VH-10390,0,CLEAN
CA-001411,2024-02-19,VH-10390,EVT7030,33723,46167,2023-12-03,raw.fleet_condition_assessment_raw,CA-001411,CA-001411,33723,46167,2026-05-29 14:00:10,ES1M8T4AXC695MS2P,VH-10390,0,CLEAN
CA-001141,2025-05-04,VH-10390,EVT7030,32753,48208,06/01/2024,raw.fleet_condition_assessment_raw,CA-001141,CA-001141,32753,48208,2026-05-29 14:00:10,ES1M8T4AXC695MS2P,VH-10390,0,CLEAN
CA-001290,2025-09-09,VH-10390,EVT7030,33975,41553,2025-04-17,raw.fleet_condition_assessment_raw,CA-001290,CA-001290,33975,41553,2026-05-29 14:00:10,ES1M8T4AXC695MS2P,VH-10390,0,CLEAN
CA-000979,2026-04-29,VH-10390,EVT7030,33017,32887,2025-05-31,raw.fleet_condition_assessment_raw,CA-000979,CA-000979,33017,32887,2026-05-29 14:00:10,ES1M8T4AXC695MS2P,VH-10390,0,CLEAN
CA-000001,2025-09-28,VH-10390,GIY7305,36296,60085,2025-01-10,raw.fleet_condition_assessment_raw,CA-000001,CA-000001,36296,60085,2026-05-29 14:00:10,ES1M8T4AXC695MS2P,VH-10390,0,CLEAN
CA-000654,2024-11-15,VH-10122,SWV3250,21984,21765,2024-09-10,raw.fleet_condition_assessment_raw,CA-000654,CA-000654,21984,21765,2026-05-29 14:00:10,JTY4HFXX12V01HK07,VH-10122,0,CLEAN
CA-000174,2025-07-11,VH-10122,SWV3250,13999,19832,2024-06-22,raw.fleet_condition_assessment_raw,CA-000174,CA-000174,13999,19832,2026-05-29 14:00:10,JTY4HFXX12V01HK07,VH-10122,0,CLEAN
CA-000501,2024-07-31,VH-10263,IWQ2863,132107,146739,2023-12-13,raw.fleet_condition_assessment_raw,CA-000501,CA-000501,132107,146739,2026-05-29 14:00:10,C6ZZZ58ENWK3D9885,VH-10263,0,CLEAN
CA-000463,2024-05-29,VH-10263,IWQ2863,129088,138105,2024-05-28,raw.fleet_condition_assessment_raw,CA-000463,CA-000463,129088,138105,2026-05-29 14:00:10,C6ZZZ58ENWK3D9885,VH-10263,0,CLEAN
CA-001019,06/21/2024,VH-10263,IWQ2863,136490,136430,2024-02-03,raw.fleet_condition_assessment_raw,CA-001019,CA-001019,136490,136430,2026-05-29 14:00:10,C6ZZZ58ENWK3D9885,VH-10263,0,CLEAN
CA-000271,2024-03-17,VH-10263,IWQ2863,134176,134041,2023-03-02,raw.fleet_condition_assessment_raw,CA-000271,CA-000271,134176,134041,2026-05-29 14:00:10,C6ZZZ58ENWK3D9885,VH-10263,0,CLEAN
CA-000353,2024-09-30,VH-10072,LPF4162,232394,254091,2023-11-21,raw.fleet_condition_assessment_raw,CA-000353,CA-000353,232394,254091,2026-05-29 14:00:10,749PD95SGAUFEZVDF,VH-10072,0,CLEAN
CA-000788,2024-04-26,VH-10072,LPF4162,229618,238426,2023-05-23,raw.fleet_condition_assessment_raw,CA-000788,CA-000788,229618,238426,2026-05-29 14:00:10,749PD95SGAUFEZVDF,VH-10072,0,CLEAN
CA-001409,2026-03-04,VH-10072,LPF4162,232604,232557,2025-03-09,raw.fleet_condition_assessment_raw,CA-001409,CA-001409,232604,232557,2026-05-29 14:00:10,749PD95SGAUFEZVDF,VH-10072,0,CLEAN
CA-000028,2024-05-22,VH-10072,LPF4162,235226,235204,2024-04-20,raw.fleet_condition_assessment_raw,CA-000028,CA-000028,235226,235204,2026-05-29 14:00:10,749PD95SGAUFEZVDF,VH-10072,0,CLEAN
CA-000170,2024-06-30,VH-10072,LPF4162,234951,235100,2023-09-10,raw.fleet_condition_assessment_raw,CA-000170,CA-000170,234951,235100,2026-05-29 14:00:10,749PD95SGAUFEZVDF,VH-10072,0,CLEAN
CA-000693,2025-07-05,VH-10072,LPF4162,229399,244342,2025-02-10,raw.fleet_condition_assessment_raw,CA-000693,CA-000693,229399,244342,2026-05-29 14:00:10,749PD95SGAUFEZVDF,VH-10072,0,CLEAN
CA-000462,01/03/2024,VH-10072,LPF4162,232827,232795,2023-06-07,raw.fleet_condition_assessment_raw,CA-000462,CA-000462,232827,232795,2026-05-29 14:00:10,749PD95SGAUFEZVDF,VH-10072,0,CLEAN
CA-000561,2024-02-11,VH-10102,XEV3495,82571,87613,2023-12-31,raw.fleet_condition_assessment_raw,CA-000561,CA-000561,82571,87613,2026-05-29 14:00:10,"",VH-10102,0,CLEAN
CA-000189,2025-03-23,VH-10102,XEV3495,79851,87491,2024-08-15,raw.fleet_condition_assessment_raw,CA-000189,CA-000189,79851,87491,2026-05-29 14:00:10,"",VH-10102,0,CLEAN
CA-001065,2025-12-01,VH-10110,RWY9384,30071,50409,2025-10-31,raw.fleet_condition_assessment_raw,CA-001065,CA-001065,30071,50409,2026-05-29 14:00:10,HT63WKDT7FF7M21ZY,VH-10110,0,CLEAN
CA-001008,2025-07-22,VH-10110,RWY9384,30132,30040,2025-04-21,raw.fleet_condition_assessment_raw,CA-001008,CA-001008,30132,30040,2026-05-29 14:00:10,HT63WKDT7FF7M21ZY,VH-10110,0,CLEAN
CA-000987,2025-08-17,VH-10180,HBI7561,113808,136117,2025-04-21,raw.fleet_condition_assessment_raw,CA-000987,CA-000987,113808,136117,2026-05-29 14:00:10,K6EAMAWNDLPU95XT8,VH-10180,0,CLEAN
CA-000043,2024-06-05,VH-10180,HBI7561,110283,121761,2023-12-23,raw.fleet_condition_assessment_raw,CA-000043,CA-000043,110283,121761,2026-05-29 14:00:10,K6EAMAWNDLPU95XT8,VH-10180,0,CLEAN
CA-000711,2024-06-12,VH-10180,HBI7561,112945,134088,2024-05-31,raw.fleet_condition_assessment_raw,CA-000711,CA-000711,112945,134088,2026-05-29 14:00:10,K6EAMAWNDLPU95XT8,VH-10180,0,CLEAN
CA-000453,2025-12-21,VH-10180,HBI7561,118004,132536,2025-01-31,raw.fleet_condition_assessment_raw,CA-000453,CA-000453,118004,132536,2026-05-29 14:00:10,K6EAMAWNDLPU95XT8,VH-10180,0,CLEAN
CA-000999,2024-01-29,VH-10180,HBI7561,114736,114841,2024-01-07,raw.fleet_condition_assessment_raw,CA-000999,CA-000999,114736,114841,2026-05-29 14:00:10,K6EAMAWNDLPU95XT8,VH-10180,0,CLEAN
CA-001274,2025-06-22,VH-10243,CDY2197,56949,67119,2024-06-07,raw.fleet_condition_assessment_raw,CA-001274,CA-001274,56949,67119,2026-05-29 14:00:10,H7RZY13T0376YTTJY,VH-10243,0,CLEAN
CA-000231,2025-11-09,VH-10243,CDY2197,55934,78848,2025-02-05,raw.fleet_condition_assessment_raw,CA-000231,CA-000231,55934,78848,2026-05-29 14:00:10,H7RZY13T0376YTTJY,VH-10243,0,CLEAN
CA-000200,2024-12-30,VH-10152,QHP6081,109513,109399,2024-02-08,raw.fleet_condition_assessment_raw,CA-000200,CA-000200,109513,109399,2026-05-29 14:00:10,RZEL6JULGC37DSWUX,VH-10152,0,CLEAN
CA-001433,2025-08-29,VH-10019,BAZ3691,87423,87481,2025-05-31,raw.fleet_condition_assessment_raw,CA-001433,CA-001433,87423,87481,2026-05-29 14:00:10,F8A8YXXZEDVF2X1PR,VH-10019,0,CLEAN
CA-000855,2025-04-27,VH-10019,BAZ3691,87343,103063,2024-10-10,raw.fleet_condition_assessment_raw,CA-000855,CA-000855,87343,103063,2026-05-29 14:00:10,F8A8YXXZEDVF2X1PR,VH-10019,0,CLEAN
CA-000981,2024-07-03,VH-10019,BAZ3691,87861,93279,2024-03-06,raw.fleet_condition_assessment_raw,CA-000981,CA-000981,87861,93279,2026-05-29 14:00:10,F8A8YXXZEDVF2X1PR,VH-10019,0,CLEAN
CA-000801,2025-06-02,VH-10163,CTY9879,134821,134818,2024-10-06,raw.fleet_condition_assessment_raw,CA-000801,CA-000801,134821,134818,2026-05-29 14:00:10,CMARDBTC6BHP7AFVE,VH-10163,0,CLEAN
CA-000843,2025-08-02,VH-10163,CTY9879,133717,156711,2025-06-15,raw.fleet_condition_assessment_raw,CA-000843,CA-000843,133717,156711,2026-05-29 14:00:10,CMARDBTC6BHP7AFVE,VH-10163,0,CLEAN
CA-001245,2025-01-10,VH-10374,LGX2413,119353,138721,2024-04-13,raw.fleet_condition_assessment_raw,CA-001245,CA-001245,119353,138721,2026-05-29 14:00:10,CY5X0N58UJTGUUX2G,VH-10374,0,CLEAN
CA-000650,2024-04-25,VH-10374,AED1467,121031,121307,2023-03-21,raw.fleet_condition_assessment_raw,CA-000650,CA-000650,121031,121307,2026-05-29 14:00:10,CY5X0N58UJTGUUX2G,VH-10374,0,CLEAN
CA-000640,2025-11-30,VH-10104,AAW5933,162205,162208,2025-03-08,raw.fleet_condition_assessment_raw,CA-000640,CA-000640,162205,162208,2026-05-29 14:00:10,FX7VNP4V4ZANNC1UC,VH-10104,0,CLEAN
CA-000314,2025-01-27,VH-10104,AAW5933,157781,177100,05/14/2024,raw.fleet_condition_assessment_raw,CA-000314,CA-000314,157781,177100,2026-05-29 14:00:10,FX7VNP4V4ZANNC1UC,VH-10104,0,CLEAN
CA-001119,2024-08-26,VH-10104,AAW5933,164134,182315,2024-05-12,raw.fleet_condition_assessment_raw,CA-001119,CA-001119,164134,182315,2026-05-29 14:00:10,FX7VNP4V4ZANNC1UC,VH-10104,0,CLEAN
CA-001430,2025-09-27,VH-10104,AAW5933,166448,166639,2024-11-15,raw.fleet_condition_assessment_raw,CA-001430,CA-001430,166448,166639,2026-05-29 14:00:10,FX7VNP4V4ZANNC1UC,VH-10104,0,CLEAN
CA-000831,2024-01-01,VH-10294,CFW1370,65616,65735,2023-09-29,raw.fleet_condition_assessment_raw,CA-000831,CA-000831,65616,65735,2026-05-29 14:00:10,1DEUE6YMPF9WPRFSW,VH-10294,0,CLEAN
CA-000460,2025-12-10,VH-10236,FSR3291,114099,114016,2025-10-06,raw.fleet_condition_assessment_raw,CA-000460,CA-000460,114099,114016,2026-05-29 14:00:10,118PN41VBU887K4W9,VH-10236,0,CLEAN
CA-000419,2026-03-28,VH-10236,FSR3291,119101,119056,2025-03-26,raw.fleet_condition_assessment_raw,CA-000419,CA-000419,119101,119056,2026-05-29 14:00:10,118PN41VBU887K4W9,VH-10236,0,CLEAN
CA-001038,03/22/2025,VH-10236,FSR3291,117546,117413,2025-01-10,raw.fleet_condition_assessment_raw,CA-001038,CA-001038,117546,117413,2026-05-29 14:00:10,118PN41VBU887K4W9,VH-10236,0,CLEAN
CA-001339,2024-03-23,VH-10236,FSR3291,109970,109957,2024-02-10,raw.fleet_condition_assessment_raw,CA-001339,CA-001339,109970,109957,2026-05-29 14:00:10,118PN41VBU887K4W9,VH-10236,0,CLEAN
CA-000523,07/04/2025,VH-10236,FSR3291,110185,110127,2025-06-04,raw.fleet_condition_assessment_raw,CA-000523,CA-000523,110185,110127,2026-05-29 14:00:10,118PN41VBU887K4W9,VH-10236,0,CLEAN
CA-000642,2024-08-14,VH-10236,FSR3291,116800,116775,2023-11-06,raw.fleet_condition_assessment_raw,CA-000642,CA-000642,116800,116775,2026-05-29 14:00:10,118PN41VBU887K4W9,VH-10236,0,CLEAN
CA-000957,2024-08-30,VH-10236,FSR3291,113507,113305,2023-09-14,raw.fleet_condition_assessment_raw,CA-000957,CA-000957,113507,113305,2026-05-29 14:00:10,118PN41VBU887K4W9,VH-10236,0,CLEAN
CA-001299,2025-03-23,VH-10236,FSR3291,114726,125880,2025-03-14,raw.fleet_condition_assessment_raw,CA-001299,CA-001299,114726,125880,2026-05-29 14:00:10,118PN41VBU887K4W9,VH-10236,0,CLEAN
CA-000856,2025-11-27,VH-10284,ETO1500,128895,129065,2024-11-05,raw.fleet_condition_assessment_raw,CA-000856,CA-000856,128895,129065,2026-05-29 14:00:10,MFTM9C1UCNXJYWEW4,VH-10284,0,CLEAN
CA-000769,2024-04-20,VH-10419,YDK8096,24698,24476,2023-08-01,raw.fleet_condition_assessment_raw,CA-000769,CA-000769,24698,24476,2026-05-29 14:00:10,"",VH-10419,0,CLEAN
CA-000834,2025-04-24,VH-10419,DTO9883,18927,18670,2025-01-20,raw.fleet_condition_assessment_raw,CA-000834,CA-000834,18927,18670,2026-05-29 14:00:10,"",VH-10419,0,CLEAN
CA-000683,2024-03-22,VH-10419,DTO9883,23849,46289,2023-06-17,raw.fleet_condition_assessment_raw,CA-000683,CA-000683,23849,46289,2026-05-29 14:00:10,"",VH-10419,0,CLEAN
CA-000548,2025-07-09,VH-10419,DTO9883,16036,26103,2025-07-08,raw.fleet_condition_assessment_raw,CA-000548,CA-000548,16036,26103,2026-05-29 14:00:10,"",VH-10419,0,CLEAN
CA-001174,2024-10-24,VH-10419,CFI2097,20883,20772,2024-10-17,raw.fleet_condition_assessment_raw,CA-001174,CA-001174,20883,20772,2026-05-29 14:00:10,"",VH-10419,0,CLEAN
CA-001475,2025-02-11,VH-10419,DTO9883,16597,26414,2024-04-15,raw.fleet_condition_assessment_raw,CA-001475,CA-001475,16597,26414,2026-05-29 14:00:10,"",VH-10419,0,CLEAN
CA-001135,2025-02-07,VH-10419,DTO9883,22982,23235,2024-10-28,raw.fleet_condition_assessment_raw,CA-001135,CA-001135,22982,23235,2026-05-29 14:00:10,"",VH-10419,0,CLEAN
CA-000016,2024-05-04,VH-10290,JPA5858,46164,46089,2023-12-11,raw.fleet_condition_assessment_raw,CA-000016,CA-000016,46164,46089,2026-05-29 14:00:10,NHZW7RSH7F5RU84P0,VH-10290,0,CLEAN
CA-000877,2025-12-03,VH-10290,JPA5858,43945,43836,2025-06-07,raw.fleet_condition_assessment_raw,CA-000877,CA-000877,43945,43836,2026-05-29 14:00:10,NHZW7RSH7F5RU84P0,VH-10290,0,CLEAN
CA-001424,2024-08-08,VH-10290,JPA5858,42018,41870,2023-09-14,raw.fleet_condition_assessment_raw,CA-001424,CA-001424,42018,41870,2026-05-29 14:00:10,NHZW7RSH7F5RU84P0,VH-10290,0,CLEAN
CA-001458,2025-11-02,VH-10290,JPA5858,41234,41377,2024-10-06,raw.fleet_condition_assessment_raw,CA-001458,CA-001458,41234,41377,2026-05-29 14:00:10,NHZW7RSH7F5RU84P0,VH-10290,0,CLEAN
CA-000044,2024-12-17,VH-10290,JPA5858,45985,45770,2024-02-03,raw.fleet_condition_assessment_raw,CA-000044,CA-000044,45985,45770,2026-05-29 14:00:10,NHZW7RSH7F5RU84P0,VH-10290,0,CLEAN
CA-001104,2024-12-20,VH-10095,GXW9771,185183,191293,2024-03-25,raw.fleet_condition_assessment_raw,CA-001104,CA-001104,185183,191293,2026-05-29 14:00:10,M8RB0LPJN9NP7M8JF,VH-10095,0,CLEAN
CA-000239,2025-07-22,VH-10095,GXW9771,187994,196820,2025-01-22,raw.fleet_condition_assessment_raw,CA-000239,CA-000239,187994,196820,2026-05-29 14:00:10,M8RB0LPJN9NP7M8JF,VH-10095,0,CLEAN
CA-000866,2024-03-24,VH-10095,GXW9771,188701,188438,2023-10-18,raw.fleet_condition_assessment_raw,CA-000866,CA-000866,188701,188438,2026-05-29 14:00:10,M8RB0LPJN9NP7M8JF,VH-10095,0,CLEAN
CA-000577,2025-06-13,VH-10095,GXW9771,186228,210463,2025-01-09,raw.fleet_condition_assessment_raw,CA-000577,CA-000577,186228,210463,2026-05-29 14:00:10,M8RB0LPJN9NP7M8JF,VH-10095,0,CLEAN
CA-001314,2024-11-22,VH-10229,ITD8549,10209,16252,2024-04-11,raw.fleet_condition_assessment_raw,CA-001314,CA-001314,10209,16252,2026-05-29 14:00:10,XTJDVY8C0YH19D8GP,VH-10229,0,CLEAN
CA-000033,2025-04-09,VH-10229,ITD8549,15986,16085,2024-08-14,raw.fleet_condition_assessment_raw,CA-000033,CA-000033,15986,16085,2026-05-29 14:00:10,XTJDVY8C0YH19D8GP,VH-10229,0,CLEAN
CA-000911,2024-10-16,VH-10229,ITD8549,10601,10502,2024-02-29,raw.fleet_condition_assessment_raw,CA-000911,CA-000911,10601,10502,2026-05-29 14:00:10,XTJDVY8C0YH19D8GP,VH-10229,0,CLEAN
CA-001415,2024-12-06,VH-10089,PKH2335,32756,32838,2024-06-20,raw.fleet_condition_assessment_raw,CA-001415,CA-001415,32756,32838,2026-05-29 14:00:10,CDC0VJMK8MEZXTHA5,VH-10089,0,CLEAN
CA-000602,2025-09-08,VH-10008,EFK0811,116892,116636,2024-09-15,raw.fleet_condition_assessment_raw,CA-000602,CA-000602,116892,116636,2026-05-29 14:00:10,KE27N66CZC7YSEG7U,VH-10008,0,CLEAN
CA-000739,2025-06-05,VH-10008,EFK0811,116234,126504,2024-07-31,raw.fleet_condition_assessment_raw,CA-000739,CA-000739,116234,126504,2026-05-29 14:00:10,KE27N66CZC7YSEG7U,VH-10008,0,CLEAN
CA-000454,2024-02-21,VH-10030,UXH0319,43063,48258,2023-07-11,raw.fleet_condition_assessment_raw,CA-000454,CA-000454,43063,48258,2026-05-29 14:00:10,JBX82PJ9JS4E1JTTT,VH-10030,0,CLEAN
CA-001232,2024-06-30,VH-10030,UXH0319,41589,47392,06/26/2023,raw.fleet_condition_assessment_raw,CA-001232,CA-001232,41589,47392,2026-05-29 14:00:10,JBX82PJ9JS4E1JTTT,VH-10030,0,CLEAN
CA-000880,2024-10-26,VH-10030,UXH0319,41742,41783,2024-10-03,raw.fleet_condition_assessment_raw,CA-000880,CA-000880,41742,41783,2026-05-29 14:00:10,JBX82PJ9JS4E1JTTT,VH-10030,0,CLEAN
CA-000606,2025-08-22,VH-10030,UXH0319,40518,40432,2025-05-23,raw.fleet_condition_assessment_raw,CA-000606,CA-000606,40518,40432,2026-05-29 14:00:10,JBX82PJ9JS4E1JTTT,VH-10030,0,CLEAN
CA-001479,05/01/2025,VH-10030,UXH0319,42780,66585,2025-03-16,raw.fleet_condition_assessment_raw,CA-001479,CA-001479,42780,66585,2026-05-29 14:00:10,JBX82PJ9JS4E1JTTT,VH-10030,0,CLEAN
CA-000529,2024-03-18,VH-10030,UXH0319,38512,38602,2023-07-04,raw.fleet_condition_assessment_raw,CA-000529,CA-000529,38512,38602,2026-05-29 14:00:10,JBX82PJ9JS4E1JTTT,VH-10030,0,CLEAN
CA-000890,2025-08-07,VH-10030,UXH0319,39650,52352,2024-08-08,raw.fleet_condition_assessment_raw,CA-000890,CA-000890,39650,52352,2026-05-29 14:00:10,JBX82PJ9JS4E1JTTT,VH-10030,0,CLEAN
CA-000029,2025-11-27,VH-10030,UXH0319,39416,61270,06/04/2025,raw.fleet_condition_assessment_raw,CA-000029,CA-000029,39416,61270,2026-05-29 14:00:10,JBX82PJ9JS4E1JTTT,VH-10030,0,CLEAN
CA-000706,2025-03-19,VH-10046,YZN9556,80224,104187,2025-02-04,raw.fleet_condition_assessment_raw,CA-000706,CA-000706,80224,104187,2026-05-29 14:00:10,JHNEA722CSX7WDW5X,VH-10046,0,CLEAN
CA-000931,2024-04-19,VH-10046,YZN9556,81881,93869,2023-04-28,raw.fleet_condition_assessment_raw,CA-000931,CA-000931,81881,93869,2026-05-29 14:00:10,JHNEA722CSX7WDW5X,VH-10046,0,CLEAN
CA-001033,2025-12-18,VH-10046,YZN9556,84104,107025,2025-03-22,raw.fleet_condition_assessment_raw,CA-001033,CA-001033,84104,107025,2026-05-29 14:00:10,JHNEA722CSX7WDW5X,VH-10046,0,CLEAN
CA-001267,2024-12-21,VH-10046,YZN9556,82204,87859,2024-08-30,raw.fleet_condition_assessment_raw,CA-001267,CA-001267,82204,87859,2026-05-29 14:00:10,JHNEA722CSX7WDW5X,VH-10046,0,CLEAN
CA-001410,2025-05-15,VH-10277,QMP1828,57975,58184,2025-02-18,raw.fleet_condition_assessment_raw,CA-001410,CA-001410,57975,58184,2026-05-29 14:00:10,Y9FV2B553W6AZUVA6,VH-10277,0,CLEAN
CA-000679,2025-10-29,VH-10277,QMP1828,63985,74484,2024-12-13,raw.fleet_condition_assessment_raw,CA-000679,CA-000679,63985,74484,2026-05-29 14:00:10,Y9FV2B553W6AZUVA6,VH-10277,0,CLEAN
CA-000095,2024-01-20,VH-10277,QMP1828,62044,75342,2023-11-15,raw.fleet_condition_assessment_raw,CA-000095,CA-000095,62044,75342,2026-05-29 14:00:10,Y9FV2B553W6AZUVA6,VH-10277,0,CLEAN
CA-001196,2025-02-11,VH-10277,QMP1828,56046,65118,2024-02-19,raw.fleet_condition_assessment_raw,CA-001196,CA-001196,56046,65118,2026-05-29 14:00:10,Y9FV2B553W6AZUVA6,VH-10277,0,CLEAN
CA-000305,2024-08-01,VH-10277,QMP1828,56887,66821,2023-10-04,raw.fleet_condition_assessment_raw,CA-000305,CA-000305,56887,66821,2026-05-29 14:00:10,Y9FV2B553W6AZUVA6,VH-10277,0,CLEAN
CA-000351,2025-10-16,VH-10306,ZKO2347,60775,70777,2025-05-22,raw.fleet_condition_assessment_raw,CA-000351,CA-000351,60775,70777,2026-05-29 14:00:10,46XY6EP2862GNX5Z1,VH-10306,0,CLEAN
CA-001002,2024-11-22,VH-10306,ZKO2347,62067,80280,2024-06-05,raw.fleet_condition_assessment_raw,CA-001002,CA-001002,62067,80280,2026-05-29 14:00:10,46XY6EP2862GNX5Z1,VH-10306,0,CLEAN
CA-000958,2024-03-24,VH-10306,ZKO2347,60605,60434,2023-07-18,raw.fleet_condition_assessment_raw,CA-000958,CA-000958,60605,60434,2026-05-29 14:00:10,46XY6EP2862GNX5Z1,VH-10306,0,CLEAN
CA-000941,2024-12-07,VH-10306,ZKO2347,63232,63228,07/24/2024,raw.fleet_condition_assessment_raw,CA-000941,CA-000941,63232,63228,2026-05-29 14:00:10,46XY6EP2862GNX5Z1,VH-10306,0,CLEAN
CA-001063,2025-04-05,VH-10306,ZKO2347,60665,69999,2024-10-28,raw.fleet_condition_assessment_raw,CA-001063,CA-001063,60665,69999,2026-05-29 14:00:10,46XY6EP2862GNX5Z1,VH-10306,0,CLEAN
CA-000624,2025-10-08,VH-10306,ZKO2347,63871,75946,2025-01-20,raw.fleet_condition_assessment_raw,CA-000624,CA-000624,63871,75946,2026-05-29 14:00:10,46XY6EP2862GNX5Z1,VH-10306,0,CLEAN
CA-000470,2024-12-31,VH-10280,TOP4232,187368,187444,2024-12-17,raw.fleet_condition_assessment_raw,CA-000470,CA-000470,187368,187444,2026-05-29 14:00:10,E5L3PG5YRCFCUZVLT,VH-10280,0,CLEAN
CA-000818,2025-03-09,VH-10280,TOP4232,186540,186685,2025-02-03,raw.fleet_condition_assessment_raw,CA-000818,CA-000818,186540,186685,2026-05-29 14:00:10,E5L3PG5YRCFCUZVLT,VH-10280,0,CLEAN
CA-001417,2026-01-14,VH-10336,GCT5022,21284,31809,2025-03-16,raw.fleet_condition_assessment_raw,CA-001417,CA-001417,21284,31809,2026-05-29 14:00:10,7Y5H9B62R2F8VWV1N,VH-10336,0,CLEAN
CA-000056,2024-12-19,VH-10233,LLZ9444,65250,65327,2023-12-05,raw.fleet_condition_assessment_raw,CA-000056,CA-000056,65250,65327,2026-05-29 14:00:10,WPPXT77845S097BW4,VH-10233,0,CLEAN
CA-000500,2025-08-25,VH-10233,LLZ9444,65868,66062,2025-08-20,raw.fleet_condition_assessment_raw,CA-000500,CA-000500,65868,66062,2026-05-29 14:00:10,WPPXT77845S097BW4,VH-10233,0,CLEAN
CA-000993,2025-08-22,VH-10233,LLZ9444,73365,89982,2024-10-16,raw.fleet_condition_assessment_raw,CA-000993,CA-000993,73365,89982,2026-05-29 14:00:10,WPPXT77845S097BW4,VH-10233,0,CLEAN
CA-001366,2026-04-21,VH-10233,LLZ9444,73185,73110,2025-11-23,raw.fleet_condition_assessment_raw,CA-001366,CA-001366,73185,73110,2026-05-29 14:00:10,WPPXT77845S097BW4,VH-10233,0,CLEAN
